id,position,bare,accented,derived_from_word_id,rank,disabled,audio,usage_en,usage_de,number_value,type,level,created_at
32393,,вернее,верне'е,,32361,0,,"Верный - True\n\nИ сегодня мы почитаем, вернее, мы будем ссылаться на некоторые исследования = And today we read, or rather, we will refer to some research.",,,other,,2020-01-01 00:00:00
32412,,некоторые,не'которые,,32379,0,,This is a pronominal adjective that occurs only in the plural (identical to the plural of 'не́который'). Sandy,"Es handelt sich hier um ein pronominales Adjektiv, das nur im Plural auftritt (identisch mit dem Plural von ""не́который""). Sandy",,adjective,,2020-01-01 00:00:00
32456,,сё,сё,,32422,0,,(archaic) nominative neuter singular of сей,,,other,,2020-01-01 00:00:00
32465,,ничего,ничего',,1300,0,https://openrussian.org/audio-shtooka/ничего.mp3,+ genitive,,,other,,2020-01-01 00:00:00
32530,,лен,лен,,32496,0,https://openrussian.org/audio-shtooka/лен.mp3,"don't confuse with лён (linen, flax)","лен nicht mit лён (Flachs, Lein, Leinen) verwechseln!",,noun,,2020-01-01 00:00:00
32560,,один-единственный,оди'н-еди'нственный,,32526,0,,"В этом мире, ты у меня один-единственный.\n In this world, you are my one and only.",,,adjective,,2020-01-01 00:00:00
32610,,зэк,зэк,,32575,0,,"The terms зк, зек / зэк, зека are derived from 'Заключённый каналоармеец', which means a labor convict of a Gulag of the Stalin era.","Die Begriffe зк, зек / зэк, зека sind abgeleitet von ""Заключённый каналоармеец"", darunter versteht man einen Arbeitssträfling eines Gulags der Stalin Ära.",,noun,,2020-01-01 00:00:00
32735,,пересадка,переса'дка,,32697,0,https://openrussian.org/audio-shtooka/пересадка.mp3,Здесь ты делаешь пересадку  = This is where you change trains,,,noun,,2020-01-01 00:00:00
32767,,ка,ка,,32729,0,,"See also 'Ка' and ""КА"".","Siehe auch ""Ка"" und ""КА"".",,noun,,2020-01-01 00:00:00
33165,,дизайнерский,диза'йнерский,,33126,0,,"Adj. of ""Дизайнер"".",,,adjective,,2020-01-01 00:00:00
33251,,порядком,поря'дком,,33211,0,,An adverb derived from the noun поря́док.,En vom Nomen поря́док abgeleitetes Adverb.,,adverb,,2020-01-01 00:00:00
33318,,возбуждённый,возбуждённый,,33278,0,,Adverb is возбуждённо,Das Adverb ist возбуждённо,,adjective,,2020-01-01 00:00:00
33408,,сопли,со'пли,,33366,0,,"Каждый раз, когда я простужаюсь, у меня идут сопли. Every time, when I catch a cold, I have a snotty nose.",,,noun,,2020-01-01 00:00:00
33552,,кроссовка,кроссо'вка,,33510,0,,"Sports trainer used for running, gym etc",,,noun,,2020-01-01 00:00:00
33609,,Сет,Сет,,33566,0,,Сеты в Quizlet = Quizlet sets,,,noun,,2020-01-01 00:00:00
33744,,автомагистраль,автомагистра'ль,,33701,0,,"Недалеко от нашего дома находится большая автомагистраль, но вы не слышите шума машин, к счастью, потому что она хорошо изолирована от шума = There is a large motorway not far from our house, but you don't hear the noise of cars, fortunately, because it is well isolated from noise.",,,noun,,2020-01-01 00:00:00
33817,,ажио,ажио,,33774,0,,"проце́нты и комиссио́нные, взима́емые ба́нком за совершённые опера́ции [BANK.]",,,noun,,2020-01-01 00:00:00
35178,,былина,были'на,,35134,0,,traditional East Slavic oral epic narrative poem,,,noun,,2020-01-01 00:00:00
35962,,втираться,втира'ться,,35917,0,,- что во что,,,verb,,2020-01-01 00:00:00
36241,,выхолощенный,вы'холощенный,,36196,0,,выхолостить,,,adjective,,2020-01-01 00:00:00
37919,,заворачиваться,завора'чиваться,,37874,0,,заворачиваюсь в полотенце - I wrap a towel around me,,,verb,,2020-01-01 00:00:00
38102,,закусочная,заку'сочная,,38057,0,,"На этой большой улице есть много магазинов, ресторанов, кафе и закусочных = On this big street there are many shops, restaurants, cafes and eateries.",,,noun,,2020-01-01 00:00:00
39418,,кеды,ке'ды,,39373,0,https://openrussian.org/audio-shtooka/кеды.mp3,"Similar to sneakers/trainers, but not designed to absorb shock. The style is similar to converse trainers. They are a fashion item rather than a piece of sports kit.",,,noun,,2020-01-01 00:00:00
39802,,контрабандой,контраба'ндой,,39757,0,,"Please note: ""On the sly"" means ""secretly"" and that is definitely not matching the meaning of контрабандой, see контраба́нда! Sandy.",,,other,,2020-01-01 00:00:00
40569,,ловелас,ловела'с,,40524,0,,"Etymology: (Sir Robert) Lovelace is a fictional character in Samuel Richardson's epistolary novel about the young lady Clarissa, who is seduced and raped by Lovelace.","Etymologie: (Sir Robert) Lovelace ist eine fiktive Figur in Samuel Richardsons Briefroman über die junge Dame Clarissa, welche von Lovelace verführt und vergewaltigt wird.",,noun,,2020-01-01 00:00:00
40864,,маникюрный,маникю'рный,,40818,0,,маникюрные ножницы - nail scissors,,,adjective,,2020-01-01 00:00:00
41734,,назади,назади',,41688,0,,+ genitive,,,other,,2020-01-01 00:00:00
43981,,отключённый,отключённый,,43935,0,,"Also. turn off/disable\ne.g. turn off/disable sound",,,adjective,,2020-01-01 00:00:00
44522,,пельмени,пельмени,,44476,0,https://openrussian.org/audio-shtooka/пельмени.mp3,"Savoury filled dumplings, nearest equivalent for Brits, I think is probably ravioli (minus the Italian sauce).",,,,,2020-01-01 00:00:00
45080,,плавки,пла'вки,,45034,0,,"если ты девушка, то купальник. А если ты парень, то плавки! = If you're a girl, then it's a swimming costume, and if you're a bloke, then it's swimming trunks (British translation)",,,noun,,2020-01-01 00:00:00
46775,,пророчествовать,проро'чествовать,,46729,0,,Perfective form: напроро́чествовать,,,verb,,2020-01-01 00:00:00
48175,,самокат,самока'т,,48129,0,,"Эй, это мой самокат! Hey that's my scooter!",,,noun,,2020-01-01 00:00:00
49076,,соединённый,соединённый,,49030,0,,Когда несколько домов стоят в один ряд и соединены друг с другом = When several houses stand in a row and are connected to each other,,,adjective,,2020-01-01 00:00:00
50933,,Уэльс,Уэ'льс,,50798,0,,Кардифф находится в Уэльсе - Cardiff is located in Wales (Wales is a country that is part of the United Kingdom),,,noun,,2020-01-01 00:00:00
51136,,привиться,приви'ться,,50977,0,,To get vaccinated / immunised,,,verb,,2020-01-01 00:00:00
52173,,жиденько,жи'денько,,51889,0,,Diminutive of жи́дко!,Diminutiv von жи́дко.,,other,,2020-01-01 00:00:00
52382,,ЗеКа,ЗеКа',,52049,0,,"The terms зк, зек / зэк, зека are derived from 'Заключённый каналоармеец', which means a labor convict of a Gulag of the Stalin era.","Die Begriffe зк, зек / зэк, зека sind abgeleitet von ""Заключённый каналоармеец"", darunter versteht man einen Arbeitssträfling eines Gulags der Stalin Ära.",,noun,,2020-01-01 00:00:00
52383,,ЗК,ЗК,,52050,0,,"The terms зк, зек / зэк, зека are derived from 'Заключённый каналоармеец', which means a labor convict of a Gulag of the Stalin era.","Die Begriffe зк, зек / зэк, зека sind abgeleitet von ""Заключённый каналоармеец"", darunter versteht man einen Arbeitssträfling eines Gulags der Stalin Ära.",,other,,2020-01-01 00:00:00
52843,,коечник,ко'ечник,,52470,0,,"In contrast to the regular resident, tenant, subtenant (жиле́ц), rather someone who temporarily seeks shelter, with whom one virtually shares his bunk.","Im Gegensatz zum regulären Bewohner, Mieter, Untermieter (жиле́ц), eher jemand der temporär Unterschlupf sucht, mit dem man quasi seine Koje teilt. Sandy",,noun,,2020-01-01 00:00:00
53151,,крепёж,крепёж,,52741,0,,"If you want to know more about, what belongs to the category  «крепёж», then you should take a look at this Russian Wikipedia page: ru.wikipedia.org/wiki/Крепёжные_изделия\nSandy","Wer genauer wissen will, was alles unter den Sammelbegriff «крепёж» fällt, sollte sich auf dieser russischen Wikipediaseite umsehen: ru.wikipedia.org/wiki/Крепёжные_изделия\nSandy",,noun,,2020-01-01 00:00:00
54248,,вынужден,вы'нужден,,53699,0,,"Short masculine singular of ""вы́нужденный"".","Männliche Kurzform von ""вы́нужденный"".",,other,,2020-01-01 00:00:00
54361,,берегись,береги'сь,,53801,0,,imperative form of бере́чься,,,,,2020-01-01 00:00:00
54862,,подъёмные,подъёмные,,54241,0,,"DO NOT mix up ""подъёмные"" with ""подъёмный""!",,,noun,,2020-01-01 00:00:00
54960,,используемый,испо'льзуемый,,54316,0,,часто используемый падеж - often used case,,,adjective,,2020-01-01 00:00:00
55039,,посадница,поса'дница,,54387,0,,A female accomplice,,,noun,,2020-01-01 00:00:00
57067,,тональный,тона'льный,,56222,0,,"Тональный крем - tonal cream (foundation cream, as in make-up)",,,adjective,,2020-01-01 00:00:00
58351,,яйки,я'йки,,57390,1,,"The word яйка (plural: яйки), a synonym for яйцо, is believed to be of Belarusian origin. However, it is also used (regionally?) in Russia, since there is a Russian declination for it that differs from the Belarusian. Sandy","Das Wort яйка (Plural: яйки), ein Synonym für яйцо, ist vermutlich weißrussischen Ursprungs. Es wird aber auch (regional?) in Russland benutzt, da es hierfür eine von der weißrussischen abweichende russische Deklination gibt. Sandy",,noun,,2020-01-01 00:00:00
58670,,трусить,труси'ть,,10817,0,,transitive verb,,,verb,,2020-01-01 00:00:00
58855,,существительный,существи'тельный,,28768,0,,Имена существительные в предложном падеже = nouns in the prepositional case,,,adjective,,2020-01-01 00:00:00
59585,,халявщица,халявщица,,58160,0,,Someone who wants stuff for free (female),,,noun,,2020-01-01 00:00:00
59596,,Скопье,Ско'пье,,58169,0,,The Capital city of Macedonia,,,noun,,2020-01-01 00:00:00
59653,1,весь,весь,,10,0,https://openrussian.org/audio-shtooka/весь.mp3,"весь стол - the entire table\nвся Москва́ - all Moscow","Тур позволит увидеть Стамбул во всей его исторической красе.\nDie Tour ermöglicht es Ihnen, Istanbul in seiner ganzen historischen Pracht zu sehen.",,adjective,B1,2020-01-01 00:00:00
59691,2,выходной,выходно'й,,3752,0,https://openrussian.org/audio-shtooka/выходной.mp3,"выходной = day off, выходные = weekend",,,noun,C2,2020-01-01 00:00:00
59693,2,польский,по'льский,,3932,0,https://openrussian.org/audio-shtooka/польский.mp3,short for по́льский язык,,,noun,C2,2020-01-01 00:00:00
59697,2,покойный,поко'йный,,4975,0,https://openrussian.org/audio-shtooka/покойный.mp3,deceased,,,noun,C2,2020-01-01 00:00:00
59753,,ей,ей,,,0,,ней - when used after a preposition,,,other,A2,2020-01-01 00:00:00
59765,,болит,боли'т,1457,,1,,Verb only exists in the third person.,"Achtung, diese Verbform gibt es nur in der UNPERSÖNLICHEN Form! Sandy",,verb,,2020-01-01 00:00:00
59769,1,тут,тут,,70,0,https://openrussian.org/audio-shtooka/тут.mp3,тут как тут - right here,,,other,B1,2020-01-01 00:00:00
59778,,испортивший,испо'ртивший,,,0,,Participle of испо́ртить.,Partizip von испо́ртить,,adjective,,2020-01-01 00:00:00
59784,,основанный,осно'ванный,,,0,,Participle of основа́ть.,Partizip von основа́ть,,adjective,,2020-01-01 00:00:00
59788,,зарегистрированный,зарегистри'рованный,,,0,,Participle of зарегистри́ровать,"Partizip von зарегистри́ровать (eintragen, registrieren)",,adjective,,2020-01-01 00:00:00
59815,,заросший,заро'сший,,,0,,use with Dative,bewachsen + Nomen im Dativ,,adjective,,2020-01-01 00:00:00
59820,,морепродукт,морепроду'кт,,,0,,Usually only used in plural form.,"Fast ausschließlich im Plural benutzt, ähnlich wie im Deutschen.",,noun,,2020-01-01 00:00:00
59851,,оконченный,око'нченный,,,0,,past passive perfective participle of око́нчить,,,adjective,,2020-01-01 00:00:00
59866,,хрустящий,хрустя'щий,,,0,,Participle of хрусте́ть.,Partizip von хрусте́ть.,,adjective,,2020-01-01 00:00:00
59870,,сваренный,сва'ренный,,,0,,participle of свари́ть,,,adjective,,2020-01-01 00:00:00
59873,,начиная,начина'я,,,0,,Participle of начинать.,Partizip von начинать.,,other,,2020-01-01 00:00:00
59875,,прикреплённый,прикреплённый,,,0,,participle of прикрепи́ть,Partizip von прикрепи́ть,,adjective,,2020-01-01 00:00:00
59887,,проданный,про'данный,,,0,,Participle of продать.,Partizip von продать.,,adjective,,2020-01-01 00:00:00
59894,,спецпредложение,спецпредложение,,,0,,Is colloquially more often used than специальное предложение.,Umgangssprachlich recht häufig benutzt anstatt специальное предложение.,,noun,,2020-01-01 00:00:00
59905,,пиздеть,пизде'ть,,,0,,colloquial,,,verb,,2020-01-01 00:00:00
59922,,моросящий,морося'щий,,,0,,Participle of мороси́ть,Partizip von  мороси́ть,,adjective,,2020-01-01 00:00:00
59980,,дошло,дошло',,,0,,"An exclamation used to check, whether the person opposite understood or not.","Ein Ausruf, der verwendet wird, um zu überprüfen ob die Person gegenüber verstanden hat oder nicht.",,other,,2020-01-01 00:00:00
59984,,ночью,но'чью,,,0,,"1. adverb - at night, by night\n2. noun -  see separate entry for instrumental singular of ночь",,,adverb,,2020-01-01 00:00:00
59994,,пятизвёздочный,пятизвёздочный,,,0,,Мы не мо́жем себе́ позво́лить останови́ться в пятизвёздочном оте́ле. Э́то сли́шком до́рого - We can't afford to stay at a five-star hotel. It's too expensive.,,,adjective,,2020-01-01 00:00:00
60056,,ЧаВо,ЧаВо,,,0,,"There are also spelling options:  ЧаВо, ЧаВО, ЧАВО.","Variierende Schreibweisen: ЧаВо, ЧаВО, ЧАВО.",,noun,,2020-01-01 00:00:00
60085,,мною,мно'ю,,,0,,"Instrumental forms that end with '-ю' (ju) are either poetic, dialectal or outdated.","Instrumentalformen, die mit ""-ю"" (ju) enden, sind entweder poetisch, mundartlich oder veraltet.",,other,,2020-01-01 00:00:00
60098,,нею,не'ю,,,0,,"Mostly used in poetic form or dialect, otherwise ней is used!","Meist in poetischer Form oder Dialekt benutzt, ansonsten wird ней verwendet!",,other,,2020-01-01 00:00:00
60135,,Сочи,Со'чи,,,0,,"Unlike Berlin or Moscow, Sochi is not declined! Sandy","Sotschi wird, anders als Berlin oder Moskau, nicht dekliniert! Sandy",,noun,,2020-01-01 00:00:00
60161,,погромче,погро'мче,,,0,,"An intensification of the comparative 'громче' (derived from громкий), which is achieved in Russian by the prefix 'по'! Sandy","Eine Verstärkung des Komparativs ""громче"" von громкий, die im Russischen durch das Präfix ""по"" erreicht wird! Sandy",,other,,2020-01-01 00:00:00
60218,,сказанный,ска'занный,,,0,,past passive perfective participle of сказа́ть,past passive perfective participle of сказа́ть,,adjective,,2020-01-01 00:00:00
60240,,друг с другом,друг с дру'гом,,,0,,"Please do not confuse with 'друг друга = each other'! Furthermore, 'друг с другом' is not an expression, but an adverb. Sandy","Bitte nicht verwechseln mit ""друг друга = einander""! Außerdem ist ""друг с другом"" kein Ausdruck, sondern ein Adverb. Sandy",,adverb,,2020-01-01 00:00:00
60254,,град,град,,,0,,"Example: Ленингра́д (the Lenin city), Bолгогра́д (the Wolga city)",,,noun,,2020-01-01 00:00:00
60266,,Правотворчество,Правотво'рчество,,,0,,"Actions of authorized government institutions for the preparation, adoption, amendment and cancellation of regulations.","Handlungen der bevollmächtigten Behörden zur Vorbereitung, Verabschiedung, Änderung und Aufhebung von Rechtsakten.",,noun,,2020-01-01 00:00:00
60267,,мягкий знак,мя'гкий зна'к,,,0,,"""Ь"" - The soft sign is an indicator of softness and word form in Russian.","Das Weichheitszeichen ist ein Buchstabe ""Ь"", sowie ein Indikator für Weichheit und Wortform in der russischen Sprache.",,other,,2020-01-01 00:00:00
60270,,скутать,ску'тать,,,0,,Wrap in something to keep warm.,,,verb,,2020-01-01 00:00:00
60305,,брокколи,бро'кколи,,,0,,ACHTUNG! Betonung auf der ersten Silbe: брОкколи,,,noun,,2020-01-01 00:00:00
60315,,акулёнок,акулёнок,,,0,,A young shark,,,noun,,2020-01-01 00:00:00
60327,,асцендент,асцендент,,,0,,"A sign reflecting your outward behavior; the point of the ecliptic rising above the horizon at the time of a person's birth.","Ein Zeichen, das Ihr äußeres Verhalten widerspiegelt; der Punkt der Ekliptik, der zum Zeitpunkt der Geburt einer Person über den Horizont steigt.",,noun,,2020-01-01 00:00:00
60329,,яйка,я'йка,,,0,,"The word яйка (plural: яйки), a synonym for яйцо, is believed to be of Belarusian origin. However, it is also used (regionally?) in Russia, since there is a Russian declination for it that differs from the Belarusian. Sandy","Das Wort яйка (Plural: яйки), ein Synonym für яйцо, ist vermutlich weißrussischen Ursprungs. Es wird aber auch (regional?) in Russland benutzt, da es hierfür eine von der weißrussischen abweichende russische Deklination gibt. Sandy",,noun,,2020-01-01 00:00:00
60338,,чебуреки,чебуре'ки,,,0,,Singular: чебурек. Usually only the plural чебуреки is used.,Singular: чебурек. Normalerweise wird aber nur der Plural чебуреки benutzt.,,noun,,2020-01-01 00:00:00
60346,,гемикрания,гемикрани'я,,,0,,hemicrania is a persistent unilateral headache that responds to indomethacin.,"Hemikranie ist ein anhaltender einseitiger Kopfschmerz, der auf Indomethacin anspricht.",,noun,,2020-01-01 00:00:00
60352,,затравленный,затра'вленный,,,0,,Someone whose feelings / dignity have been destroyed.,"Jemand, dessen Gefühle / Würde zerstört wurden",,adjective,,2020-01-01 00:00:00
60359,,Иона,Ио'на,,,0,,Personal designation in which the natural gender dominates the grammatical gender!,"Personenbezeichnung, bei der das natürliche Geschlecht das grammatische Geschlecht dominiert!",,noun,,2020-01-01 00:00:00
60387,,ополаскиватель,опола'скиватель,,,0,,ополаскиватель для рта - mouthwash,,,noun,,2020-01-01 00:00:00
60393,,всё равно,всё равно,,,0,,"colloquial synonym for the words ""indifferently"", ""equally""",,,other,,2020-01-01 00:00:00
60410,,субординатура,субординату'ра,,,0,,Primary specialization of undergraduate medical students in a particular clinical profile,Primäre Spezialisierung der Medizinstudenten auf ein bestimmtes klinisches Profil,,noun,,2020-01-01 00:00:00
60498,,эдемский,эде'мский,,,0,,"related, relating in meaning to the noun Eden","verwandt, in der Bedeutung verwandt mit dem Substantiv Eden",,adjective,,2020-01-01 00:00:00
60503,,инсталлировать,инсталли'ровать,,,0,,"One of the Russian words, ending with ""ieren"" in German language. Such words are usually built from the German word stem and the postfix -овать  in Russian language.\n\nExamples:\ninstallier- en ->  инсталлир-овать\nmeditier-en  -> медитир-овать","Eines der russischen Wörter, das in deutscher Sprache mit 'ieren' endet. Solche Wörter werden in der Regel in der russischen Sprache aus dem deutschen Wortstamm und dem Postfix -овать gebildet.\n\nBeispiele:\ninstallier- en ->  инсталлир-овать\nmeditier-en  -> медитир-овать",,verb,,2020-01-01 00:00:00
60532,,какать,ка'кать,,,0,,я кáкаю - I have a poo,,,verb,,2020-01-01 00:00:00
60627,,брать на себя,брать на себя',,,0,,Expresses the imperfect form!,Drückt die imperfekte Form aus!,,expression,,2020-01-01 00:00:00
60628,,взять на себя,взять на себя',,,0,,Expresses the perfect form!,Drückt die perfekte Form aus!,,expression,,2020-01-01 00:00:00
60629,,в общей сложности,в о'бщей сло'жности,,,0,,Literally translated: in all the complexity,Wörtlich übersetzt.: in der gesamten Komplexität,,expression,,2020-01-01 00:00:00
60645,,ничё,ничё,,,0,,Non-standard but common in speech instead of ничего.,"Nicht Standardsprache, aber geläufige Verkürzung von ничего.",,other,,
60653,,Маша,Ма'ша,,,0,,A diminutive of the female given names Мари́я or Ма́рья.,,,noun,,
60654,,сатья,са'тья,,,0,,For formal meaning see ru.wikipedia.org/wiki/Сатья and ru.wikipedia.org/wiki/Яма_(йога).,Formale Bedeutung siehe ru.wikipedia.org/wiki/Сатья und ru.wikipedia.org/wiki/Яма_(йога).,,noun,,
60663,,ДНК,ДНК,,,0,,ДНК = дезоксирибонуклеиновая кислота.,ДНК = дезоксирибонуклеиновая кислота.,,noun,,2021-08-06 12:19:52
61789,,посвящённый,посвящённый,,,0,,+ dative,,,adjective,,2021-08-12 20:29:59
61969,,сложенный,сло'женный,,,0,,Not to be confused with сложённый ('to be well-built').,"Nicht zu verwechseln mit сложённый („gut gebaut sein"").",,adjective,,2021-08-12 20:31:47
62079,,заложенный,зало'женный,,,0,,у меня заложенный нос. I have a stuffy nose,,,adjective,,2021-08-12 20:32:53
64545,,оборудованный,обору'дованный,,,0,,"оборудованная зона - equipped/furnished area - i.e. gym with equipment, beachside with tables and chairs",,,adjective,,2021-08-12 20:56:54
67208,,согретый,согре'тый,,,0,,Согретый воздух - warmed air,,,adjective,,2021-08-12 21:22:57
78656,,увлажняющий,увлажня'ющий,,,0,,Я наношу увлажняющий крем = I apply moisturiser,,,adjective,,2021-08-12 23:16:15
90564,,приветик,приветик,,,0,,Приветик is a colloquial form of привет.,Приветик ist eine umgangssprachliche Form von привет.,,other,,2021-08-17 15:20:10
90572,,мэйл,мэйл,,,0,,Alternative form: мейл,Alternative Form: мейл,,noun,,2021-08-19 03:00:00
90573,,имейл,име'йл,,,0,,Colloquially instead of: электро́нная по́чта,Umgamgssprachlich anstatt: электро́нная по́чта,,noun,,2021-08-19 03:13:16
90583,,сансара,санса'ра,,,0,,Alternative form: самса́ра,Alternative Form: самсара,,noun,,2021-08-23 15:40:07
90584,,самсара,самса'ра,,,0,,Alternative form: санса́ра,Alternative Form: санса́ра,,noun,,2021-08-23 15:57:38
90591,,твёрдый знак,твёрдый знак,,,0,,"'Ъ', the 28th letter of the Russian alphabet, is used as the hardness symbol. It stands in the word between a consonant and a soft vowel letter (я, е, и, ё, ю) and marks the preceding consonant as hard, such as in въезд. Sandy","Das Härtezeichen ""Ъ"", ist der 28. Buchstabe des russischen Alphabets. Er steht im Wort zwischen einem Konsonanten und einem weichen Vokalbuchstaben (я, е, и, ё, ю) und kennzeichnet den vorangegangenen Konsonanten als hart, so wie z.B. bei въезд. Sandy",,noun,,2021-08-24 23:00:54
90809,,какая-то,кака'я-то,,,0,,"Depending on the subject's gender use какой-то (male), какая-то (female), какое-то (neuter) or какие-то (plural).","Abhängig vom Geschlecht des Subjekts verwende какой-то (männlich), какая-то (weiblich), какое-то (neutrum) oder какие-то (Plural).",,other,,2022-02-15 02:06:43
90810,,какое-то,како'е-то,,,0,,"Depending on the subject's gender use какой-то (male), какая-то (female), какое-то (neuter) or какие-то (plural).","Abhängig vom Geschlecht des Subjekts verwende какой-то (männlich), какая-то (weiblich), какое-то (neutrum) oder какие-то (Plural).",,other,,2022-02-15 02:07:03
90811,,какие-то,каки'е-то,,,0,,"Depending on the subject's gender use какой-то (male), какая-то (female), какое-то (neuter) or какие-то (plural).","Abhängig vom Geschlecht des Subjekts verwende какой-то (männlich), какая-то (weiblich), какое-то (neutrum) oder какие-то (Plural).",,other,,2022-02-15 02:07:20
90859,,вёдро,вёдро,,,0,,The word is not to be confused with ведро́ (“bucket”).,Das Wort darf nicht mit ведро́ („Eimer“) verwechselt werden.,,noun,,2022-04-03 17:22:37
90884,,кругленькая сумма,кру'гленькая су'мма,,,0,,кру́гленькая су́мма,,,expression,,2022-04-28 12:54:02
90887,,Макдональдс,Макдо'нальдс,,,0,,"Alternative spelling. Макдо́налдс (without the soft sign) is the official spelling, used In Wikipedia and as lettering on McDonald`s restaurants in Russia. Sandy","Alternative Schreibweise. Макдо́налдс (ohne das Weichheitszeichen) ist die offizielle Schreibweise, die auch in Wikipedia und als Schriftzug auf McDonald's Restaurants in Russland verwendet wird. Sandy",,noun,,2022-05-06 10:53:51
90888,,Макдоналдс,Макдо'налдс,,,0,,"Макдо́налдс is the official spelling, used In Wikipedia and as lettering on McDonald`s restaurants in Russia. But there is also an alternative spelling Макдо́нальдс (with soft sign). Sandy","Макдо́налдс ist die offizielle Schreibweise, die in Wikipedia und als Schriftzug auf McDonald's-Restaurants in Russland verwendet wird. Es gibt aber auch eine alternative Schreibweise Макдо́нальдс (mit Weichheitszeichen). Sandy",,noun,,2022-05-06 12:59:09
90940,,ежель,е'жель,,,0,,Same meaning as е́жели.,Gleiche Bedeutung wie е́жели.,,other,,2022-06-30 19:21:55
