id,position,bare,accented,derived_from_word_id,rank,disabled,audio,usage_en,usage_de,number_value,type,level,created_at
31178,,недоговаривать,недогова'ривать,,31152,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_20700377aab175b48be844a217f2f55c.mp3,perfective form: недоговори́ть,,,verb,,2020-01-01 00:00:00
31342,,распущенность,распу'щенность,,31316,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_727b59758b16b1d0eaba3b7b8f7b7634.mp3,sometimes promiscuous,,,noun,,2020-01-01 00:00:00
31413,,сливной,сливно'й,,31387,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_361a597914cc2ffbcc31f12f57688347.mp3,сливное отверстие - plug hole,,,adjective,,2020-01-01 00:00:00
31508,,инвест,инве'ст,,31482,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_2fd1b2e7a07947e159003d7c0abbc55a.mp3,Often used in the names of investment companies.,,,other,,2020-01-01 00:00:00
31737,,купейный,купе'йный,,31711,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_af699cb86a3173eea71177bfd4c1a4f2.mp3,купе́йный ваго́н = Second-class wagon.,,,adjective,,2020-01-01 00:00:00
31876,,загранпаспорт,загранпа'спорт,,31850,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_bd348591fa3f3c10b4a33c09f9d162a1.mp3,"In Russia, there are two distinct types of passports: заграни́чный па́спорт (i.e. foreign passport) and вну́тренний па́спорт (i.e. internal or domestic passport). The former is used for traveling abroad and the latter is a standard ID.\n\nЗагранпаспорт – это заграничный паспорт. Passport - this is the foreign passport (in Russia).",,,noun,,2020-01-01 00:00:00
31933,,стольник,сто'льник,,31907,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_38c2c8dae8f00294744b74eee7b0e3b6.mp3,Colloquial for 100 rubles,,,noun,,2020-01-01 00:00:00
32042,,чаво,чаво',,32016,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_b97654a701673916538e7f5668d2dd8a.mp3,"Slang, instead of ""чего"".","Slang für ""чего"".",,other,,2020-01-01 00:00:00
32258,,несдобровать,несдоброва'ть,,32232,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_4bee20cd98bc00fd1feb4e6f68da4c01.mp3,"О невозможности миновать неприятность, беду, гибель.",,,verb,,2020-01-01 00:00:00
32280,,чресла,чре'сла,,32254,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_f0651b25d91c6cfa4e05cbb650260eb6.mp3,ARCHAIC,,,noun,,2020-01-01 00:00:00
32324,,то,то,,32298,0,https://openrussian.org/audio-shtooka/то.mp3,Used as a declined form of тот.,,,other,,2020-01-01 00:00:00
32330,,какой-то,како'й-то,,32301,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_7ddc5cdd8862e4a8c16bf77f06475f1c.mp3,"Depending on the subject's gender use какой-то (male), какая-то (female), какое-то (neuter) or какие-то (plural).","Abhängig vom Geschlecht des Subjekts verwende какой-то (männlich), какая-то (weiblich), какое-то (neutrum) oder какие-то (Plural).",,other,,2020-01-01 00:00:00
32332,,больше,бо'льше,62,32303,0,https://openrussian.org/audio-shtooka/больше.mp3,"+ genitive\nбо́льше всего́ ― most of all, above all\nбо́льше не ―  no more, no longer\nкак мо́жно бо́льше ―  as much as possible\nнамно́го бо́льше ― much more, many more\nнемно́го бо́льше ― a little more\nчто́бы не сказа́ть бо́льше ―  to say the least\nЭ́тот дом большо́й, а тот ещё бо́льше. ― This house is big but that (one) is even bigger.",,,other,,2020-01-01 00:00:00
32333,,нужно,ну'жно,135,32304,0,https://openrussian.org/audio-shtooka/нужно.mp3,"dative + ну́жно* + infinitive (example: ему нужно читать)\n* as adverb, not short neuter adjective",,,adverb,,2020-01-01 00:00:00
32335,,кто-то,кто'-то,,32305,0,https://openrussian.org/audio-shtooka/кто-то.mp3,"Кто-то\nКого-то\nКому-то\nКого-то\nКем-то\nКом-то",,,other,A2,2020-01-01 00:00:00
32336,,рядом,ря'дом,,32306,0,https://openrussian.org/audio-shtooka/рядом.mp3,"+ с + Instr. -> Example: Ты бы узнал, как я хочу рядом быть с тобою.\n  example: рядом с машиной = next to the car\n  example: рядом с киоском = next to the kiosk",с кем? с чем?,,adverb,,2020-01-01 00:00:00
32337,,из-за,и'з-за,,32307,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_89d6565140f459074a56d2456b3354fe.mp3,"la expresión ""из-за"" se utiliza comúnmente en contextos que implican situaciones negativas, problemas o causas desfavorables, aunq no es exclusivamente para eventos negativos, también puede ser usado para señalar la causa o la razón  de algo, ya sea positivo o negativo. Ejemplo: Он приехал из-за деловой встречи (Él vino debido a una reunión de negocios.)\n\nthe expression из-за is communally used in negative situations, problems or unfavorable causes, although not exclusively, here is a neutral ex",кого? чего?,,other,,2020-01-01 00:00:00
32343,,всего,всего',59653,32313,0,https://openrussian.org/audio-shtooka/всего.mp3,"The superlative adverb:\nВсего: for internal comparison\nВсех: for external comparison",,,other,,2020-01-01 00:00:00
32363,,из-под,и'з-под,,32333,0,https://openrussian.org/audio-shtooka/из-под.mp3,+genitive,кого? чего?,,other,,2020-01-01 00:00:00
32367,,скажем,ска'жем,,32337,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_ac10066576a385f442dd159bee921844.mp3,let's say,,,other,,2020-01-01 00:00:00
32376,,основный,осно'вный,,32345,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_7f9711cc1d4ee8c6a691d5a43a87883e.mp3,в основном: mainly,,,adjective,,2020-01-01 00:00:00
32379,,ворота,воро'та,,32348,0,https://openrussian.org/audio-shtooka/ворота.mp3,ворота - въезд для транспорта,,,noun,,2020-01-01 00:00:00
32387,,другое,друго'е,,32355,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_0b83be23c68423fc2eb2b0d1b0454041.mp3,"Noun, inanimate, neuter and adjective nominative/accusative singular neuter of друго́й",,,adjective,,2020-01-01 00:00:00
32393,,вернее,верне'е,,32361,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_a9b23fb8288d9b9f742aa1058f340b71.mp3,"Derived from Верный - the word 'true' becomes 'truer' through changing the ending (see comparative degree at https://russianenthusiast.com/russian-grammar/comparatives-and-superlatives/)\n\nИ сегодня мы почитаем, вернее, мы будем ссылаться на некоторые исследования = And today we read, or rather, we will refer to some research.",,,other,,2020-01-01 00:00:00
32403,,себе,себе',,32371,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_0a22fe2b71dc8af56abb0bedf99001c7.mp3,ничего себе: wow,"Deklination               Singular               Plural\nNominativ                                 \nGenitiv                       себя               \nDativ                          себе               \nAkkusativ                  себя\nInstrumental            собой, собою\nPräpositiv                 себе",,other,,2020-01-01 00:00:00
32406,,наряду,наряду',,32374,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_82e3d583f9fce40b6345f2ab7dd960ff.mp3,Наряду с,с чем?,,other,,2020-01-01 00:00:00
32409,,сборная,сбо'рная,,32376,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_47c48373995bc4b80bd571e08b444ff0.mp3,"Please note that sets of people and animals are inanimate in Russian language:\nE.g. words like сборная (w) = combined team, народ (m) = people, толпа (f) = crowd, стадо (n) = herd, рой (m) = swarm etc. Sandy",,,noun,,2020-01-01 00:00:00
32412,,некоторые,не'которые,,32379,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_49fcea4f60f6e8b61824159c99025292.mp3,This is a pronominal adjective that occurs only in the plural (identical to the plural of 'не́который'). Sandy,,,adjective,,2020-01-01 00:00:00
32456,,сё,сё,,32422,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_ccbeb4bf02f1ed2e137bf13144486ac8.mp3,(archaic) nominative neuter singular of сей,,,other,,2020-01-01 00:00:00
32465,,ничего,ничего',,1300,0,https://openrussian.org/audio-shtooka/ничего.mp3,+ genitive,,,other,,2020-01-01 00:00:00
32525,,коль,коль,,32491,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_ec89ae9ba4ae3beeac73024bd419317c.mp3,коль скоро: since,,,other,,2020-01-01 00:00:00
32530,,лен,лен,,32496,0,https://openrussian.org/audio-shtooka/лен.mp3,"don't confuse with лён (linen, flax)",,,noun,,2020-01-01 00:00:00
32560,,один-единственный,оди'н-еди'нственный,,32526,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_4fe9a4ea03c992261af3a19e74d71f0e.mp3,"В этом мире, ты у меня один-единственный.\n In this world, you are my one and only.",,,adjective,,2020-01-01 00:00:00
32607,,считанный,счи'танный,,32572,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_dd460077ae3a629f9063c4cefa164eba.mp3,в счи́танные минуты：in a matter of minutes,,,adjective,,2020-01-01 00:00:00
32610,,зэк,зэк,,32575,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_f06bc4ce157f266267e9ef5ac963abac.mp3,"The terms зк, зек / зэк, зека are derived from 'Заключённый каналоармеец', which means a labor convict of a Gulag of the Stalin era.","Die Begriffe зк, зек / зэк, зека sind abgeleitet von ""Заключённый каналоармеец"", darunter versteht man einen Arbeitssträfling eines Gulags der Stalin Ära.",,noun,,2020-01-01 00:00:00
32735,,пересадка,переса'дка,,32697,0,https://openrussian.org/audio-shtooka/пересадка.mp3,Здесь ты делаешь пересадку  = This is where you change trains,,,noun,,2020-01-01 00:00:00
32744,,нибудь,нибудь,,32706,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_15f59a2c124b06289d80571d2344d555.mp3,что-нибудь: something,,,other,,2020-01-01 00:00:00
32767,,ка,ка,,32729,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_074247a6abbdebfb5e4189db77fb2672.mp3,"See also 'Ка' and ""КА"".","Siehe auch ""Ка"" und ""КА"".",,noun,,2020-01-01 00:00:00
32803,,шо,шо,,32765,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_090ebebff2efc5ac6260c17316d4f6d5.mp3,The same as что,,,other,,2020-01-01 00:00:00
32842,,контрактник,контра'ктник,,32804,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_1e4053d63fbc95a34ed072a458706203.mp3,Contractor,,,noun,,2020-01-01 00:00:00
32951,,сан,сан,,32912,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_c003c555b4e81c66d64a0cc7a4a95515.mp3,"Please note that abbreviations such as сан. (Paramedic, paramedic staff, plumbing) or САН́ (Слова́цкая Акаде́мия нау́к), have nothing to do with the above word meaning. \nSandy",,,noun,,2020-01-01 00:00:00
33065,,воображаемый,вообража'емый,,33026,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_3c84bc4ce4b883c2291f998e456f9c54.mp3,Many participles are also used as adjectives or nouns,,,adjective,,2020-01-01 00:00:00
33165,,дизайнерский,диза'йнерский,,33126,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_c28693ae606c63d4c1bd372d54453524.mp3,"Adj. of ""Дизайнер"".",,,adjective,,2020-01-01 00:00:00
33186,,сверхновый,сверхно'вый,,33147,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_b033449f568c8d7e2b729d04f42d3562.mp3,"despite thz fact that it ends like an adjective, it is in fact a noun. \nThe declension rules follow the ones of an adjective.",,,adjective,,2020-01-01 00:00:00
33251,,порядком,поря'дком,,33211,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_7aaee5e1221469071634103a0a82ecc1.mp3,An adverb derived from the noun поря́док.,,,adverb,,2020-01-01 00:00:00
33318,,возбуждённый,возбуждённый,,33278,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_55f44017995e17df21c7d30337b9fb0f.mp3,Adverb is возбуждённо,Das Adverb ist возбуждённо,,adjective,,2020-01-01 00:00:00
33408,,сопли,со'пли,,33366,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_89eac70e65993d255fb4fa012d4bf401.mp3,"Каждый раз, когда я простужаюсь, у меня идут сопли. Every time, when I catch a cold, I have a snotty nose.",,,noun,,2020-01-01 00:00:00
33478,,диакон,диа'кон,,33436,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_23b00232a9e9bdc19c5a2f993a143806.mp3,Deacon,,,noun,,2020-01-01 00:00:00
33552,,кроссовка,кроссо'вка,,33510,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_f2ab85338c6b37ca81df40360815859c.mp3,"Sports trainer used for running, gym etc",,,noun,,2020-01-01 00:00:00
33578,,рассылка,рассы'лка,,33536,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_efa330fa4c5526feca7b0b009f805a87.mp3,Подпишитесь на еженедельную рассылку  - Subscribe to the weekly newsletter.,,,noun,,2020-01-01 00:00:00
33609,,Сет,Сет,,33566,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_215a2ef112a92e68dd5ecad81916f3ee.mp3,Сеты в Quizlet = Quizlet sets,,,noun,,2020-01-01 00:00:00
33744,,автомагистраль,автомагистра'ль,,33701,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_83fea8c6b52c4798e61ee6e1806df1d9.mp3,"Недалеко от нашего дома находится большая автомагистраль, но вы не слышите шума машин, к счастью, потому что она хорошо изолирована от шума = There is a large motorway not far from our house, but you don't hear the noise of cars, fortunately, because it is well isolated from noise.",,,noun,,2020-01-01 00:00:00
33817,,ажио,ажио,,33774,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_1b4dbdbb028519e21e871d3447e18e5a.mp3,"проце́нты и комиссио́нные, взима́емые ба́нком за совершённые опера́ции [BANK.]",,,noun,,2020-01-01 00:00:00
33830,,акать,а'кать,,33787,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_c7930f787a10cfaa40e98b4810a71b26.mp3,"When people pronounce unstressed ""о"" as ""а"" (in Russian words).",,,verb,,2020-01-01 00:00:00
35178,,былина,были'на,,35134,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_fb539a6a74afbd7bdd05db5b3c7cc280.mp3,traditional East Slavic oral epic narrative poem,,,noun,,2020-01-01 00:00:00
35348,,вероника,верони'ка,,35303,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_98353bf6fe5d4a313f01c3a412e5e1b6.mp3,"- Given name equivalent to ""Veronica""\n - Also, flowering plant",,,noun,,2020-01-01 00:00:00
35962,,втираться,втира'ться,,35917,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_1dc7165e3c47ee91b539361b5fb7b6af.mp3,- что во что,,,verb,,2020-01-01 00:00:00
36241,,выхолощенный,вы'холощенный,,36196,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_75862dac8877c98c786428fef60905e9.mp3,выхолостить,,,adjective,,2020-01-01 00:00:00
37266,,дизель-электроход,дизель-электрохо'д,,37221,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_ff6f65ab886c1fb5e2fee1b6857844c4.mp3,"Один раз в год, дизель-электроход «Михаил Сомов» доставляет для Вячеслава еду и необходимые инструменты.\nOnce a year, the Mikhail Somov diesel-electric ship delivers food and necessary tools for Vyacheslav.",,,noun,,2020-01-01 00:00:00
37394,,дождить,дожди'ть,,37349,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_e5056374a3f0fdaa7d43ec791077c7c1.mp3,perfective form: задожди́ть,,,verb,,2020-01-01 00:00:00
37919,,заворачиваться,завора'чиваться,,37874,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_0edd31e6bb774242d6d61eb39f343065.mp3,заворачиваюсь в полотенце - I wrap a towel around me,,,verb,,2020-01-01 00:00:00
38102,,закусочная,заку'сочная,,38057,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_672302ce2e7c6931cdb1d708890c249f.mp3,"На этой большой улице есть много магазинов, ресторанов, кафе и закусочных = On this big street there are many shops, restaurants, cafes and eateries.",,,noun,,2020-01-01 00:00:00
38203,,запекать,запека'ть,,38158,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_dc6b1724ed578c9802dfc06e946ae005.mp3,"Refers to the roasting/cooking of meat, fish, vegetables etc. in the oven - does not include traditional baking such as cakes, cookies etc (see печь)",,,verb,,2020-01-01 00:00:00
39418,,кеды,ке'ды,,39373,0,https://openrussian.org/audio-shtooka/кеды.mp3,"Similar to sneakers/trainers, but not designed to absorb shock. The style is similar to converse trainers. They are a fashion item rather than a piece of sports kit.",,,noun,,2020-01-01 00:00:00
39802,,контрабандой,контраба'ндой,,39757,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_689f2fc6661378a8adb754c76c70cf72.mp3,"Please note: ""On the sly"" means ""secretly"" and that is definitely not matching the meaning of контрабандой, see контраба́нда! Sandy.",,,other,,2020-01-01 00:00:00
40569,,ловелас,ловела'с,,40524,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_3ea8f409f6890dff2af7259ffa93768d.mp3,"Etymology: (Sir Robert) Lovelace is a fictional character in Samuel Richardson's epistolary novel about the young lady Clarissa, who is seduced and raped by Lovelace.",,,noun,,2020-01-01 00:00:00
40864,,маникюрный,маникю'рный,,40818,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_58ab5b36b0aa9cc655516a8ff6fe4332.mp3,маникюрные ножницы - nail scissors,,,adjective,,2020-01-01 00:00:00
41734,,назади,назади',,41688,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_c1f9f671559e5d432636be1e8d91ab38.mp3,+ genitive,,,other,,2020-01-01 00:00:00
43981,,отключённый,отключённый,,43935,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_6285663962401c2b75d5f027e15572e4.mp3,"Also. turn off/disable\ne.g. turn off/disable sound",,,adjective,,2020-01-01 00:00:00
44497,,паяльный,пая'льный,,44451,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_787044df0e4b24312c42dd2eeb628765.mp3,used to describe a blowtorch too,,,adjective,,2020-01-01 00:00:00
44522,,пельмени,пельмени,,44476,0,https://openrussian.org/audio-shtooka/пельмени.mp3,"Savoury filled dumplings, nearest equivalent for Brits, I think is probably ravioli (minus the Italian sauce).",,,,,2020-01-01 00:00:00
44752,,переносимый,переноси'мый,,44706,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_9b3b1d9031a30cf4da98002da657d6ab.mp3,Something which is being done,,,adjective,,2020-01-01 00:00:00
45080,,плавки,пла'вки,,45034,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_abfbbff031cd23ca7f4a57aef43666ca.mp3,"если ты девушка, то купальник. А если ты парень, то плавки! = If you're a girl, then it's a swimming costume, and if you're a bloke, then it's swimming trunks (British translation)",,,noun,,2020-01-01 00:00:00
45334,,поджаривать,поджа'ривать,,45288,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_25c0c0c40694499f39320493b6b0f847.mp3,поджа́ривать хлеб - to toast bread,что?,,verb,,2020-01-01 00:00:00
45569,,позже,по'зже,,45523,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_09e7000c34630900bf5f7cdd706da1e9.mp3,+ instrumental case,,,other,,2020-01-01 00:00:00
45788,,полутень,полуте'нь,,45742,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_e31dd2c0791c062c7f92522c51570018.mp3,Scientific term/ also used in photography,,,noun,,2020-01-01 00:00:00
46200,,прелюбодействовать,прелюбоде'йствовать,,46154,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_a97248b21414646d1a9072a9d21affab.mp3,Perfective form: спрелюбоде́йствовать,,,verb,,2020-01-01 00:00:00
46775,,пророчествовать,проро'чествовать,,46729,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_287982129f43249dba748e665c871dca.mp3,Perfective form: напроро́чествовать,,,verb,,2020-01-01 00:00:00
48175,,самокат,самока'т,,48129,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_c0278c41cd5c743066b091582a3ae53b.mp3,"Эй, это мой самокат! Hey that's my scooter!",,,noun,,2020-01-01 00:00:00
48913,,слезоточивый,слезоточи'вый,,48867,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_747ad896fcc4c0ea687505564efbacfa.mp3,слезоточивый газ - tear gas,,,adjective,,2020-01-01 00:00:00
49076,,соединённый,соединённый,,49030,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_8d004492f9aeab557bfa7bd94df54580.mp3,Когда несколько домов стоят в один ряд и соединены друг с другом = When several houses stand in a row and are connected to each other,,,adjective,,2020-01-01 00:00:00
50127,,уламывать,ула'мывать,,50081,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_c7e45f6721721390fa691f89223e0682.mp3,Ула́мывать никого́ не на́до - there is no need to persuade anyone,кого?,,verb,,2020-01-01 00:00:00
50853,,осколки,оско'лки,,50733,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_e45d159691366a18d2ee276c2aa39022.mp3,Plural of осколок,,,noun,,2020-01-01 00:00:00
50933,,Уэльс,Уэ'льс,,50798,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_775fcfac109902cda37a855d11e1e8ed.mp3,Кардифф находится в Уэльсе - Cardiff is located in Wales (Wales is a country that is part of the United Kingdom),,,noun,,2020-01-01 00:00:00
51136,,привиться,приви'ться,,50977,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_23f2edaaf3b4e141a40d94ea5ff38f91.mp3,To get vaccinated / immunised,,,verb,,2020-01-01 00:00:00
51365,,числительное,числи'тельное,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_87b00c4e657012220d7f26c9c358d421.mp3,"Nine = numeral --- 9 = number, see my example sentence! Sandy",,,noun,,2020-01-01 00:00:00
51532,,глядя,гля'дя,,51331,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_d53433e936c55dd214f5efe3596398ab.mp3,Note: Not sure this should be on a separate page as it is a participle from the verb глядеть e.g. Трудно сказать что-либо не глядя в проект = It's difficult to say without looking at the project.,,,other,,2020-01-01 00:00:00
51940,,допустимо,допусти'мо,2517,51693,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_9393d2f8eb9159e1cd723370e3b74867.mp3,"If the word modifies the subject, you should use an adjective. If the word modifies the verb, you should use an adverbial form. Sandy",,,adverb,,2020-01-01 00:00:00
52173,,жиденько,жи'денько,,51889,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_cb0a54d379d54748757bce5ad320cc3f.mp3,Diminutive of жи́дко!,Diminutiv von жи́дко.,,other,,2020-01-01 00:00:00
52382,,ЗеКа,ЗеКа',,52049,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_5ff761e2700c13ba865abe4e79a181de.mp3,"The terms зк, зек / зэк, зека are derived from 'Заключённый каналоармеец', which means a labor convict of a Gulag of the Stalin era.","Die Begriffe зк, зек / зэк, зека sind abgeleitet von ""Заключённый каналоармеец"", darunter versteht man einen Arbeitssträfling eines Gulags der Stalin Ära.",,noun,,2020-01-01 00:00:00
52383,,ЗК,ЗК,,52050,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_09f66326854c2ac85f99597770df8bbc.mp3,"The terms зк, зек / зэк, зека are derived from 'Заключённый каналоармеец', which means a labor convict of a Gulag of the Stalin era.","Die Begriffe зк, зек / зэк, зека sind abgeleitet von ""Заключённый каналоармеец"", darunter versteht man einen Arbeitssträfling eines Gulags der Stalin Ära.",,other,,2020-01-01 00:00:00
52653,,катанка,ка'танка,,52294,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_deed0be3b177a1852132b7b1494ce2dd.mp3,wire rod,,,noun,,2020-01-01 00:00:00
52841,,козырный,козы'рный,,52468,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_ff6153dc292b8a5500e721eebbaf07f5.mp3,Козырная карта спецслужб. Могут ли интересы нацбезопасности быть важнее свободы слова? - The trump card of the special services. Can national security interests be more important than freedom of speech?,,,adjective,,2020-01-01 00:00:00
52843,,коечник,ко'ечник,,52470,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_85a59fa64d6b4836e8401b3ad784eb68.mp3,"In contrast to the regular resident, tenant, subtenant (жиле́ц), rather someone who temporarily seeks shelter, with whom one virtually shares his bunk.",,,noun,,2020-01-01 00:00:00
53151,,крепёж,крепёж,,52741,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_a971a3eb7deccf7fe5621ce9408fb379.mp3,"If you want to know more about, what belongs to the category  «крепёж», then you should take a look at this Russian Wikipedia page: ru.wikipedia.org/wiki/Крепёжные_изделия\nSandy",,,noun,,2020-01-01 00:00:00
53628,,месье,месье',,53154,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_8036400ba255be410c81fdea27f0b10c.mp3,monsieur,,,noun,,2020-01-01 00:00:00
54040,,направленный,напра'вленный,,53512,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_7a9f635dab83241e5e8b9670268e04fa.mp3,+ dative,,,adjective,,2020-01-01 00:00:00
54248,,вынужден,вы'нужден,,53699,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_fdb7d2d5893d7a31657a0425ff1a92a7.mp3,"Short masculine singular of ""вы́нужденный"".","Männliche Kurzform von ""вы́нужденный"".",,other,,2020-01-01 00:00:00
54361,,берегись,береги'сь,,53801,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_a263c90c00c112d7cda846e713109cda.mp3,imperative form of бере́чься,,,,,2020-01-01 00:00:00
54862,,подъёмные,подъёмные,,54241,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_c3127373e6e2bf335aa44056f87edee4.mp3,"DO NOT mix up ""подъёмные"" with ""подъёмный""!",,,noun,,2020-01-01 00:00:00
54919,,ползущий,ползу'щий,,54280,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_daefae95f50b6b0ba2f6bbc2a91cd301.mp3,Crawling adj,,,adjective,,2020-01-01 00:00:00
54960,,используемый,испо'льзуемый,,54316,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_2d67459e824e0951988b51b6cbfce5e6.mp3,часто используемый падеж - often used case,,,adjective,,2020-01-01 00:00:00
